﻿msg_0,"[color(green)]舞耶は心配そうに悪魔の相談事に耳を貸した。[color(white)]
[wait][clear][end]"
msg_1,"[color(yellow)]克哉[color(white)]
悩みなんて、皆で分け合えば小さくなるものさ…
[wait][clear][end]"
msg_2,"[color(yellow)]うらら[color(white)]
そうそう！
一人より二人、二人より三人ってね！
[wait][clear][end]"
msg_3,"[color(green)]舞耶は優しく悪魔の相談事を聞いてやった。[color(white)]
[wait][clear][end]"
msg_4,"[color(yellow)]克哉[color(white)]
困った時は、お互い様だ。
[wait][clear][end]"
msg_5,"[color(yellow)]うらら[color(white)]
アンタに暗い顔なんて似合わないよ。
ホレ…顔あげなって。
[wait][clear][end]"
msg_6,"[play_sound(sndeff_1)][sync] [color(green)]舞耶は悪魔の相談事に耳を貸した。[color(white)][sync]
[wait][clear][end]"
msg_7,"[color(yellow)]克哉[color(white)]
胸の内を打ち明けるだけでも
少しは楽になるだろう…
[wait][clear][end]"
msg_8,"[color(yellow)]うらら[color(white)]
そうそう！
一人で悩んだって、どうもなりゃしないんだからさ
思いきって相談しちゃいなよ！
[wait][clear][end]"
msg_9,"[color(yellow)]克哉[color(white)]
どうした芹沢君？
[wait][clear][end]"
msg_10,"[color(yellow)]うらら[color(white)]
ごめん…
今、そんな気分じゃ…
[wait][clear][end]"
msg_11,"[color(yellow)]克哉[color(white)]
仕方がないな…
天野君と二人で、どうにかしよう…
[wait][clear][end]"
