﻿msg_0,"[color(yellow)]云豹[color(white)]
菅原陸将ご自慢の…「×－１」か…
さすがに…狙いは…正確ね…
[sync][wait][clear][end]"
msg_1,"[color(yellow)]云豹[color(white)]
竜蔵は…今ごろきっと海の上だね…
海底遺跡の…青龍の封印解こうとしてるはず…
竜蔵のアジト…日輪丸という船だ…
[sync][wait][clear][end]"
msg_2,"[color(yellow)]云豹[color(white)]
竜蔵会ったら…
地獄で待ってる…伝えとけ…
[sync][wait][clear][end]"
msg_3,"[color(yellow)]パオフゥ[color(white)]
ああ…野郎もきっちり送ってやる…
安心して地獄に逝きな…
[sync][wait][clear][end]"
msg_4,"[color(yellow)]パオフゥ[color(white)]
俺が撃ったら…どうするつもりだったんだ…？
[sync][wait][clear][end]"
msg_5,"[color(yellow)]克哉[color(white)]
女のために復讐しようとする甘ちゃんに、
無関係の人間は撃てないよ…
[sync][wait][clear][end]"
msg_6,"[color(yellow)]パオフゥ[color(white)]
フッ…
そうでもないかもしれんぜ…
[sync][wait][clear][end]"
msg_7,"[color(yellow)]うらら[color(white)]
………
[sync][wait][clear][end]"
msg_8,"[color(yellow)]エリー[color(white)]
ゆっくりしている暇はありませんわ。
[end]"
msg_9,"Ｔａｔｕｚｏｕを追わないと…
[sync][wait][clear][end]"
msg_10,"[color(yellow)]エリー[color(white)]
確か、ＫｅｉのＣｒｕｉｓｅｒが
ＹａｃｈｔＨａｒｂｏｒにあったはずですわ。
[end]"
msg_11,"連絡してみます。
[sync][wait][clear][end]"
msg_12,"[color(yellow)]南条[color(white)]
悪いが、ゆっくりしている暇はない。
[end]"
msg_13,"さっそく竜蔵を追いましょう。
ヨットハーバーにうちのクルーザーがある。
[sync][wait][clear][end]"
