﻿msg_0,"[color(yellow)]克哉[color(white)]
ダ、ダメだ…！
ドアが開かないぞ！？
[wait][clear][end]"
msg_1,"[color(yellow)]パオフゥ[color(white)]
アヂ！アヂ！
どういうこった！？
[wait][clear][end]"
msg_2,"[color(yellow)]パオフゥ[color(white)]
芹沢！
てめぇ、いらんこと考えやがったな！？
[wait][clear][end]"
msg_3,"[color(yellow)]うらら[color(white)]
アチ！アチ！
わ、私じゃないわよぅ！！
[sync][wait][clear][end]"
msg_4,"[color(yellow)][tatsuya][color(white)]
…すまない。
なまじ知ってるものだから…つい…
[wait][clear][end]"
msg_5,"[color(yellow)]パオフゥうらら[color(white)]
な、なにぃ～！？
[wait][clear][end]"
msg_6,"[color(yellow)]克哉[color(white)]
考えてしまった事をとやかく言っても始まらん！
「向こう側」ではどうしたんだ、[tatsuya]！？
[sync][wait][clear][end]"
msg_7,"[color(yellow)][tatsuya][color(white)]
…走った。
[sync][wait][clear][end]"
msg_8,"[color(yellow)]パオフゥ克哉うらら[color(white)]
ああぁ！？
[sync][wait][clear][end]"
msg_9,"[color(yellow)][tatsuya][color(white)]
「心頭滅却すれば、オーブンもまた涼し！」
[end]"
msg_10,"…と舞耶姉が言ってた。
[sync][wait][clear][end]"
msg_11,"[color(yellow)]克哉[color(white)]
そんな無茶苦茶な…
[wait][clear][end]"
msg_12,"[color(yellow)]パオフゥ[color(white)]
冗談じゃねぇ…アヂ！
こんなの、俺のキャラじゃねぇぞ…アヂ！
[sync][wait][clear][end]"
msg_13,"[color(yellow)]パオフゥ克哉[color(white)]
うお～！？
と、特にグラサンの金具が熱い～！！
[wait][clear][end]"
