﻿msg_0,"パーティの人数が四人を超えています。
このままじゃハングします。
金田・片岡に連絡してください。
[wait][clear][end]"
msg_1,"[color(yellow)]うらら[color(white)]
ここのおばちゃんってさぁ、
自由に生きてんだろうねぇ。
きっと、人生楽しんでんだろうなぁ。
[wait][clear][end]"
msg_2,"[color(yellow)]うらら[color(white)]
こんな状況だもの、みんな不安だよね。
私ら大人ならお酒に逃げたりできるけど…
[wait][clear][end]"
msg_3,"[color(yellow)]うらら[color(white)]
そうやって考えると大人はズルイ！！
お酒飲めない子供たちはどーすんの？
カワイそ…
[wait][clear][end]"
msg_4,"[color(yellow)]うらら[color(white)]
ねぇマーヤ、
[tatsuya]君が指定した場所って行った事あんの？
なんであそこじゃなきゃダメなんだろうね？
[wait][clear][end]"
msg_5,"[color(yellow)]うらら[color(white)]
マーヤ、フラフラしてないで早く戻ろうよ…
続き…知らなくていいわけ…？
[wait][clear][end]"
msg_6,"[color(yellow)]うらら[color(white)]
「向こう側」との違いったってさぁ、
[tatsuya]君しかわかんないんじゃないの？
…あ、マーヤも分かるのかな？
[wait][clear][end]"
msg_7,"[color(yellow)]うらら[color(white)]
若いコが田舎の事を気にするなんてねぇ…
病気の時に健康の素晴らしさを知るって言うけど、
それと同じなんだろね。…きっと。
[wait][clear][end]"
msg_8,"[color(yellow)]うらら[color(white)]
みんな落ち着かないみたいだね。
龍が消えたから安心！！
…ってわけにはいかないか。
[wait][clear][end]"
msg_9,"[color(yellow)]克哉[color(white)]
自分の人生を選べる事は、かけがえの無い事。
度合いは違っても、皆に自由が与えられている…
この国は本当に平和だよ。
[wait][clear][end]"
msg_10,"[color(yellow)]克哉[color(white)]
この間のグランドクロスの時もそうだが、
やはり終末の予言が人々に与える不安…
心理的な影響は大きいようだな。
[wait][clear][end]"
msg_11,"[color(yellow)]克哉[color(white)]
[tatsuya]は一体何を話す気なんだ？
それに、何故あんな所へ行く必要があるんだ？
[wait][clear][end]"
msg_12,"[color(yellow)]克哉[color(white)]
芹沢君の言う通りだ…
僕にも知る権利がある…
[wait][clear][end]"
msg_13,"[color(yellow)]克哉[color(white)]
この店だけが「向こう側」と違っている
というわけではないだろう。
他の違う点に気付いていないだけじゃないか？
[wait][clear][end]"
msg_14,"[color(yellow)]克哉[color(white)]
当たり前の事と感じていた平和の大事さを、
この混乱で再確認か…
これも案外いい経験なのかもしれないな。
[wait][clear][end]"
msg_15,"[color(yellow)]克哉[color(white)]
新世塾の計画とは異なる終末…
誰も予想していなかったこの現状が、
人々をより不安にさせているのだろうな。
[wait][clear][end]"
msg_16,"[color(yellow)]パオフゥ[color(white)]
黙って殺されるか？武器を手に戦うか？
それを選ぶ自由しか与えられない子供達がいる。
…俺達は平和な国に生まれた様だな。
[wait][clear][end]"
msg_17,"[color(yellow)]パオフゥ[color(white)]
やっぱ不安に潰されちまう奴とかいんだろぉなぁ。
俺なら…やっぱ酒に逃げるんだろうねぇ。
[wait][clear][end]"
msg_18,"[color(yellow)]パオフゥ[color(white)]
どうしたんだ、桐島のヤツ？
何か気になる事でもあるのか？
[wait][clear][end]"
msg_19,"[color(yellow)]パオフゥ[color(white)]
どうしたんだ、南条のヤツ？
何か気になる事でもあるのか？
[wait][clear][end]"
msg_20,"[color(yellow)]パオフゥ[color(white)]
権利ってんなら、俺にもあるぜ…
あの坊主も竜蔵を追ってる。
それだけで十分な権利じゃねぇか…？
[wait][clear][end]"
