﻿msg_0,"[color(yellow)]うらら[color(white)]
あ、あそこあそこ！
[sync][wait][clear][end]"
msg_1,"[color(yellow)]ＪＯＫＥＲ[color(white)]
レイディ、お前は俺の仲間だ。
[end]"
msg_2,"迎えに来たんだよ。
[sync][wait][clear][end]"
msg_3,"[color(yellow)]杏奈[color(white)]
あんたなんか知らない…
[end]"
msg_4,"私は、ＪＯＫＥＲ呪いなんかしてない…
[sync][wait][clear][end]"
msg_5,"[color(yellow)]ＪＯＫＥＲ[color(white)]
心配するこたねぇ。
[end]"
msg_6,"俺の事も「向こう側」の事も、すぐにわかる。
[sync][wait][clear][end]"
msg_7,"[color(yellow)]ＪＯＫＥＲ[color(white)]
そうすりゃお前も、
「こっち側」が間違いだって気づく。
[end]"
msg_8,"悪いようにはしねぇ、一緒に来い。
[sync][wait][clear][end]"
msg_9,"[color(yellow)]克哉[color(white)]
５０１号、その子から離れろ！
[sync][wait][clear][end]"
msg_10,"[color(yellow)]ＪＯＫＥＲ[color(white)]
邪魔すんじゃねぇ！！
てめぇらはそいつらの相手でもしてろぉ！！
[sync][wait][clear][end]"
