﻿msg_0,"[color(yellow)][tatsuya][color(white)]
栄吉！
[wait][clear][end]"
msg_1,"[color(yellow)]シャドウうらら[color(white)]
よかったわねぇ～
まだ起きてないわよぉ。
[sync][wait][clear][end]"
msg_2,"[color(yellow)]克哉[color(white)]
早く降ろしてやれ！
[sync][wait][clear][end]"
msg_3,"[color(yellow)]シャドウうらら[color(white)]
ほ～んとバカねぇ。
[sync][wait][clear][end]"
msg_4,"[color(yellow)]シャドウ克哉[color(white)]
フッ…欲しければ、腕ずくで取ってみろ。
[sync][wait][clear][end]"
msg_5,"[color(yellow)]克哉うらら[color(white)]
望むところだ！！
[sync][wait][clear][end]"
msg_6,"[color(yellow)][tatsuya][color(white)]
栄吉！
[wait][clear][end]"
msg_7,"[color(yellow)]栄吉[color(white)]
[tatsu]！？
[sync][wait][clear][end]"
msg_8,"[color(yellow)]シャドウうらら[color(white)]
残念だったわねぇ～
目覚ましちゃったわよ♥
[wait][clear][end]"
msg_9,"[color(yellow)]シャドウ克哉[color(white)]
お前たちの一敗だ。
鍵の一つはこれで開いた。
残る鍵はあと二つ…どうするね？
[sync][wait][clear][end]"
msg_10,"[color(yellow)]克哉[color(white)]
御託はいいから早く降ろしてやれ…
僕の理性が持ってるうちにだ…
[sync][wait][clear][end]"
msg_11,"[color(yellow)]うらら[color(white)]
私も、血管切れそうなのよね…
こりゃ当分…鏡見れそうもないわ。
[sync][wait][clear][end]"
msg_12,"[color(yellow)]シャドウうらら[color(white)]
アハハハ！
もっと怒ればぁ～？
[sync][wait][clear][end]"
msg_13,"[color(yellow)]シャドウ克哉[color(white)]
フッ…身の程を教えてやるよ。
[sync][wait][clear][end]"
