﻿msg_0,"パーティの人数が四人を超えています。
このままじゃハングします。
金田・片岡に連絡してください。
[wait][clear][end]"
msg_1,"[color(yellow)]うらら[color(white)]
わぁーキレイな首飾り！！見てみなよ、ホレ！
…気に入ったの？じゃ買いなよ！
取材費でごまかせるでしょ？
[wait][clear][end]"
msg_2,"[color(yellow)]うらら[color(white)]
あのコ…リサちゃんだっけ？
彼女も[tatsuya]君と縁があるみたいだねぇ。
でも、知り合いじゃないってのは…謎ね！？
[wait][clear][end]"
msg_3,"[color(yellow)]うらら[color(white)]
あのコ…栄吉君だっけ？
彼も[tatsuya]君と縁があるみたいだねぇ。
でも、知り合いじゃないってのは…謎ね！？
[wait][clear][end]"
msg_4,"[color(yellow)]克哉[color(white)]
芹沢君、僕の前で犯罪を誘発するような事を
口にするのはやめて欲しいな。
…もしかして、わかってない？
[wait][clear][end]"
msg_5,"[color(yellow)]克哉[color(white)]
リサ・シルバーマン……人気アイドル…
…橿原淳……春日山高校の生徒……か。
二人に共通する点…[tatsuya]との接点は何だ？
[wait][clear][end]"
msg_6,"[color(yellow)]克哉[color(white)]
三科栄吉と…橿原淳……
共に春日山高校の生徒……か。
二人に共通する点…[tatsuya]との接点は何だ？
[wait][clear][end]"
msg_7,"[color(yellow)]パオフゥ[color(white)]
天野、必要経費の虚偽報告及び不当請求はなぁ
立派な犯罪なんだぞ。業務上横領ってヤツだ。
[wait][clear][end]"
msg_8,"[color(yellow)]パオフゥ[color(white)]
[suou]の弟が、新世塾と戦う理由は何だ？
まぁ何かしらの理由があったとしてもなぁ、
一人で戦う必要はねぇだろ？
[wait][clear][end]"
msg_9,"[color(yellow)]南条[color(white)]
この店の商品はなかなか良いな。
ただ、若干物足りない。
…中心に「１」と入れるべきだ。
[wait][clear][end]"
msg_10,"[color(yellow)]南条[color(white)]
あの少年、[suou]と言ったか？
俺も彼のようにあるべきだったのかもしれん。
…傷付くのは、俺一人で十分だった。
[wait][clear][end]"
msg_11,"[color(yellow)]エリー[color(white)]
Ｍｓ．Ｕｒａｒａったら、ウフフフ。
でもその気持ち、わからないではないですわ。
確かに素敵なＮｅｃｋｌａｃｅですものね。
[wait][clear][end]"
msg_12,"[color(yellow)]エリー[color(white)]
Ｍｓ．Ａｍａｎｏは覚えていらっしゃいます？
あのＣｏｏｌｂｏｙが特異点と呼ばれていた事。
どうして彼を特異点と呼ぶのでしょうね？
[wait][clear][end]"
msg_13,"[color(yellow)]派手なおばさん[color(white)]
私ね、最近好調なのよ。
体の調子はいいし、契約はたくさん取れたし。
やっぱりワンロン占いのおかげかしら？
[wait][clear][end]"
msg_14,"[color(yellow)]派手なおばさん[color(white)]
…なになに？
私がどうかしたの？
[wait][clear][end]"
msg_15,"私がどうかしたの？
[end_choice][clear][end]"
msg_15_Choice1,名前を言い当てる
msg_15_Choice2,話をする
msg_15_Choice3,用はない
msg_16,"キムラヤヨイ
[end]"
msg_17,"[color(yellow)]派手なおばさん[color(white)]
まっ、失礼しちゃうわ！
人の名前を間違えるのは、とても失礼な事なのよ！
あなた、セールスマンとして失格よ！？
[wait][clear][end]"
msg_18,"[color(yellow)]キムラヤヨイ[color(white)]
あらやだ、どうして私の名前を知ってるの？
…え、私がお客をダマした？
…ＭＵＳＥＳの販促物をエサに契約！？
[wait][clear][end]"
msg_19,"[color(yellow)]キムラヤヨイ[color(white)]
な、何を根拠に、そんな事を。
たまたま、手元に無かったから渡せないでいる
だけじゃない。ダマしたわけじゃないわよ！
[wait][clear][end]"
msg_20,"[color(yellow)]キムラヤヨイ[color(white)]
だいたい保険に入るのに販促物で…
あ、あなたに言っても仕方ないわね。
ふ、ふんっ。今から販促物もって行くわよ。
[wait][clear][end]"
msg_21,"[color(yellow)]派手なおばさん[color(white)]
[end]"
msg_22,"[color(yellow)]キムラヤヨイ[color(white)]
[end]"
msg_23,"ええと…今週の赤龍のラッキーアイテムは…
紅玉石のピアス！！ルビーのピアスね！！
チョットお兄さん、その一番大きいヤツ見せて！
[wait][clear][end]"
msg_24,"[color(yellow)]派手なおばさん[color(white)]
[end]"
msg_25,"[color(yellow)]キムラヤヨイ[color(white)]
[end]"
msg_26,"穢れ祓いの講演会に参加した人に会った事ある？
いきなり「レッツ・ポジティブシンキング！」
とか大声で叫ぶのよ。…しかも路上で。
[wait][clear][end]"
msg_27,"[color(yellow)]派手なおばさん[color(white)]
[end]"
msg_28,"[color(yellow)]キムラヤヨイ[color(white)]
[end]"
msg_29,"それに講演会へ行こうってしつこいのよ。
そうそう、講演会に行って行方不明になった
人もいるらしいわよ。…怖いわぁ。
[wait][clear][end]"
msg_30,"[color(yellow)]派手なおばさん[color(white)]
[end]"
msg_31,"[color(yellow)]キムラヤヨイ[color(white)]
[end]"
msg_32,"このお店、もうかってないのかしら？
最近、武器や防具のオーダーまで受けてるのよ。
…まっ、私には関係無い話ね。
[wait][clear][end]"
msg_33,"[color(yellow)]キムラヤヨイ[color(white)]
ねぇ貴方、蓮華台の[color(orange)]かおり[color(white)]ってお店ご存知？
あのお店ねぇ、[color(orange)]ここ何日かずっと閉まってた[color(white)]のよ。
休業している理由も謎なの。…心配よねぇ？
[wait][clear][end]"
msg_34,"[color(yellow)]瞳を輝かせる女[color(white)]
「…どんなモノでも作るゼ。」だって！
あの店長カッコイイ！職人って感じでシブ～イ！
ネェ、なんか作ろうよ？ネェってば～？
[wait][clear][end]"
msg_35,"[color(yellow)]困り顔の男[color(white)]
あ、あの店長、スゴイ技術の持ち主なんだってサ。
流行りモノからアンティークジュエリーの復刻まで
作れないものは無いってサ。
[wait][clear][end]"
msg_36,"[color(yellow)]困り顔の男[color(white)]
…お、黄金の銃って作ってもらえるかな？
[wait][clear][end]"
msg_37,"[color(yellow)]瞳を輝かせる女[color(white)]
ネェ、石には秘められた力があるって知ってる？
身に付けた人を守るらしいの。ホントの話よ。
…最近事件が多くて、私、スッゴク怖いの～
[wait][clear][end]"
msg_38,"[color(yellow)]困り顔の男[color(white)]
…つまり君はキレイな石のついたアクセサリーが
欲しいんだね。…決して欲しいとは言わない君。
…僕は君が、…君が怖いよ。
[wait][clear][end]"
msg_39,"[color(yellow)]ジュエリーデザイナー[color(white)]
やぁ、いらっしゃい。
[wait][clear][end]"
msg_40,"[color(yellow)]ジュエリーデザイナー[color(white)]
やぁ、いらっしゃい。
今日は何の用…え？…武器？…防具？
そんなものは扱っていないゼ？
[wait][clear][end]"
msg_41,"[color(yellow)]ジュエリーデザイナー[color(white)]
レディメイドのアクセサリーだけじゃ不満か？
どうしてもって言うんなら、オーダーメイドだな。
…但し、材料はソッチ持ちとさせてもらうゼ。
[wait][clear][end]"
msg_42,"[color(yellow)]ジュエリーデザイナー[color(white)]
やぁ、キミも無事だったか！
前の店同様、よろしく頼むゼ。
…前の店？下でガレキに埋もれてるよ。[wait][clear][end]"
msg_43,"[color(yellow)]ジュエリーデザイナー[color(white)]
やぁ、キミも無事だったか！
前の店同様、よろしく頼むゼ。
…前の店？下でガレキに埋もれてるよ。[wait][clear][end]"
msg_44,"[color(yellow)]ジュエリーデザイナー[color(white)]
ところで今日は何の用…
え？…武器？…防具？
そんなものは扱っていないゼ？
[wait][clear][end]"
msg_45,"[color(yellow)]ジュエリーデザイナー[color(white)]
レディメイドのアクセサリーだけじゃ不満か？
どうしてもって言うんなら、オーダーメイドだな。
…但し、材料はソッチ持ちとさせてもらうゼ。
[wait][clear][end]"
msg_46,"[color(yellow)]ジュエリーデザイナー[color(white)]
やぁ、いらっしゃい。
どうだい？オレの作ったアクセサリーは？[delay(30)]
…ホウ、キミの感性はオレの作品と合うらしい。
[wait][clear][end]"
msg_47,"[color(yellow)]ジュエリーデザイナー[color(white)]
そう！大事なのは互いの相性なんだ。
この出会いは大事にしなきゃな…
イイよ…今日だけは安くしておく。
[wait][clear][end]"
msg_48,"[color(yellow)]ジュエリーデザイナー[color(white)]
やぁ、いらっしゃい。
どうだい？オレの作ったアクセサリーは？[delay(30)]
…ホウ、キミの感性はオレの作品と合うらしい。
[wait][clear][end]"
msg_49,"[color(yellow)]ジュエリーデザイナー[color(white)]
そう！大事なのは互いの相性なんだ。
この出会いは大事にしなきゃな…
イイよ…今日だけは安くしておく。
[wait][clear][end]"
msg_50,"[color(yellow)]ジュエリーデザイナー[color(white)]
ところで今日は何の用…
え？…武器？…防具？
そんなものは扱っていないゼ？
[wait][clear][end]"
msg_51,"[color(yellow)]ジュエリーデザイナー[color(white)]
レディメイドのアクセサリーだけじゃ不満か？
どうしてもって言うんなら、オーダーメイドだな。
…但し、材料はソッチ持ちとさせてもらうゼ。
[wait][clear][end]"
msg_52,"[color(yellow)]ジュエリーデザイナー[color(white)]
やぁ、キミも無事だったか！
前の店同様、よろしく頼むゼ。
…前の店？下でガレキに埋もれてるよ。
[wait][clear][end]"
msg_53,"[color(yellow)]ジュエリーデザイナー[color(white)]
ところでどうだい？
オレの作ったアクセサリーは？[delay(30)]
…ホウ、キミの感性はオレの作品と合うらしい。
[wait][clear][end]"
msg_54,"[color(yellow)]ジュエリーデザイナー[color(white)]
そう！大事なのは互いの相性なんだ。
この出会いは大事にしなきゃな…
イイよ…今日だけは安くしておく。
[wait][clear][end]"
msg_55,"[color(yellow)]ジュエリーデザイナー[color(white)]
やぁ、キミも無事だったか！
前の店同様、よろしく頼むゼ。
…前の店？下でガレキに埋もれてるよ。
[wait][clear][end]"
msg_56,"[color(yellow)]ジュエリーデザイナー[color(white)]
ところで今日は何の用…
え？…武器？…防具？
そんなものは扱っていないゼ？
[wait][clear][end]"
msg_57,"[color(yellow)]ジュエリーデザイナー[color(white)]
レディメイドのアクセサリーだけじゃ不満か？
どうしてもって言うんなら、オーダーメイドだな。
但し、材料はソッチ持ち…
[wait][clear][end]"
msg_58,"[color(yellow)]ジュエリーデザイナー[color(white)]
…にしようと思ったが
キミとは感性が合うようだしなぁ。
イイよ…今日だけは安くしておく。
[wait][clear][end]"
msg_59,"[color(yellow)]ジュエリーデザイナー[color(white)]
今日は何の用だい？…んん？
[end_choice][clear][end]"
msg_59_Choice1,アクセサリーを購入
msg_59_Choice2,アイテムを売る
msg_59_Choice3,話をする
msg_59_Choice4,[if_all(EBIT_SINARIOFF)]アイテムの確認
msg_59_Choice5,やめる
msg_59_Choice6,店の外に出る
msg_60,"[color(yellow)]ジュエリーデザイナー[color(white)]
どれを売ってくれるんだ？
[end_choice][clear][end]"
msg_60_Choice1,[dbl_tab][if_all(EBIT_SINARIOFF)]非表示項目
msg_60_Choice2,[dbl_tab]消費物を売る
msg_60_Choice3,[dbl_tab]武器を売る
msg_60_Choice4,[dbl_tab][if_all(EBIT_SINARIOFF)]頭防具を売る
msg_60_Choice5,[dbl_tab]防具を売る
msg_60_Choice6,[dbl_tab][if_all(EBIT_SINARIOFF)]脚防具を売る
msg_60_Choice7,[dbl_tab]アクセサリーを売る
msg_61,"[color(yellow)]ジュエリーデザイナー[color(white)]
何について聞きたいんだ？
[end_choice][clear][end]"
msg_61_Choice1,世間話をする
msg_61_Choice2,施設の説明を聞く
msg_61_Choice3,[if_all(EBIT_SINARIOFF)]非表示項目
msg_62,"[color(yellow)]ジュエリーデザイナー[color(white)]
今日は何の用だい？…んん？
[end_choice][clear][end]"
msg_62_Choice1,開発を依頼する
msg_62_Choice2,アクセサリーを購入
msg_62_Choice3,アイテムを売る
msg_62_Choice4,話をする
msg_62_Choice5,[if_all(EBIT_SINARIOFF)]アイテムの確認
msg_62_Choice6,やめる
msg_62_Choice7,店の外に出る
msg_63,"[color(yellow)]ジュエリーデザイナー[color(white)]
ドレを売ってくれるんだ？
[end_choice][clear][end]"
msg_63_Choice1,[dbl_tab][if_all(EBIT_SINARIOFF)]非表示項目
msg_63_Choice2,[dbl_tab]消費物を売る
msg_63_Choice3,[dbl_tab]武器を売る
msg_63_Choice4,[dbl_tab][if_all(EBIT_SINARIOFF)]頭防具を売る
msg_63_Choice5,[dbl_tab]防具を売る
msg_63_Choice6,[dbl_tab][if_all(EBIT_SINARIOFF)]脚防具を売る
msg_63_Choice7,[dbl_tab]アクセサリーを売る
msg_64,"[color(yellow)]ジュエリーデザイナー[color(white)]
ナニについて聞きたいんだ？
[end_choice][clear][end]"
msg_64_Choice1,世間話をする
msg_64_Choice2,施設の説明を聞く
msg_64_Choice3,[if_all(EBIT_SINARIOFF)]非表示項目
msg_65,"[color(yellow)]ジュエリーデザイナー[color(white)]
全てオレの自信作！
もっと良く見ていってくれ。
[end_choice][clear][end]"
msg_65_Choice1,アクセサリーを購入
msg_65_Choice2,アイテムを売る
msg_65_Choice3,話をする
msg_65_Choice4,[if_all(EBIT_SINARIOFF)]アイテムの確認
msg_65_Choice5,やめる
msg_65_Choice6,店の外に出る
msg_66,"[color(yellow)]ジュエリーデザイナー[color(white)]
ドレを売ってくれるんだ？
[end_choice][clear][end]"
msg_66_Choice1,[dbl_tab][if_all(EBIT_SINARIOFF)]非表示項目
msg_66_Choice2,[dbl_tab]消費物を売る
msg_66_Choice3,[dbl_tab]武器を売る
msg_66_Choice4,[dbl_tab][if_all(EBIT_SINARIOFF)]頭防具を売る
msg_66_Choice5,[dbl_tab]防具を売る
msg_66_Choice6,[dbl_tab][if_all(EBIT_SINARIOFF)]脚防具を売る
msg_66_Choice7,[dbl_tab]アクセサリーを売る
msg_67,"[color(yellow)]ジュエリーデザイナー[color(white)]
ナニについて聞きたいんだ？
[end_choice][clear][end]"
msg_67_Choice1,世間話をする
msg_67_Choice2,施設の説明を聞く
msg_67_Choice3,[if_all(EBIT_SINARIOFF)]非表示項目
msg_68,"[color(yellow)]ジュエリーデザイナー[color(white)]
今日は何の用だい？…んん？
[end_choice][clear][end]"
msg_68_Choice1,開発を依頼する
msg_68_Choice2,アクセサリーを購入
msg_68_Choice3,アイテムを売る
msg_68_Choice4,話をする
msg_68_Choice5,[if_all(EBIT_SINARIOFF)]アイテムの確認
msg_68_Choice6,やめる
msg_68_Choice7,店の外に出る
msg_69,"[color(yellow)]ジュエリーデザイナー[color(white)]
ドレを売ってくれるんだ？
[end_choice][clear][end]"
msg_69_Choice1,[dbl_tab][if_all(EBIT_SINARIOFF)]非表示項目
msg_69_Choice2,[dbl_tab]消費物を売る
msg_69_Choice3,[dbl_tab]武器を売る
msg_69_Choice4,[dbl_tab][if_all(EBIT_SINARIOFF)]頭防具を売る
msg_69_Choice5,[dbl_tab]防具を売る
msg_69_Choice6,[dbl_tab][if_all(EBIT_SINARIOFF)]脚防具を売る
msg_69_Choice7,[dbl_tab]アクセサリーを売る
msg_70,"[color(yellow)]ジュエリーデザイナー[color(white)]
ナニについて聞きたいんだ？
[end_choice][clear][end]"
msg_70_Choice1,世間話をする
msg_70_Choice2,施設の説明を聞く
msg_70_Choice3,[if_all(EBIT_SINARIOFF)]非表示項目
msg_71,"[color(yellow)]ジュエリーデザイナー[color(white)]
オレな、結構最近の古代史ブームが嬉しいんだよ。
これでも昔、考古学をかじったクチでね。
あの頃は遺物の復元や修復ばかりしてたっけ。
[wait][clear][end]"
msg_72,"[color(yellow)]ジュエリーデザイナー[color(white)]
個性の無い連中って多いよな。最近特に感じるゼ。
ファッションじゃねぇぞ。考え方や生き方の事だ。
…なぁ、個性って大事だと思わないか？
[wait][clear][end]"
msg_73,"[color(yellow)]ジュエリーデザイナー[color(white)]
アクセサリーのオーダーメイドはお手のモンだが、
武器や防具のオーダーは初めてのケースだゼ。
…しかし、何で引き受けちまったんだ？
[wait][clear][end]"
msg_74,"[color(yellow)]ジュエリーデザイナー[color(white)]
どんな美しい宝石も、オレにとっては只の素材。
加工して欲しいモノがあったら言ってくれ。
…どんなモノでも作るゼ。
[wait][clear][end]"
msg_75,"噂による変化
びっとお～んッ！！
[wait][clear][end]"
msg_76,"噂による変化
びっとお～んッ！！
[wait][clear][end]"
msg_77,"ＭＢＩＴＡＩＳ３３
相性占いの
びっとお～んッ！！
[wait][clear][end]"
msg_78,"ＥＢＩＴＥ００４６
「南条ｏｒエリー編入」
びっとお～んッ！！
[wait][clear][end]"
msg_79,"ＥＢＩＴＥ００６Ｆ
「研究施設・ＴＶ局クリア」
びっとお～んッ！！
[wait][clear][end]"
msg_80,"[color(yellow)]ジュエリーデザイナー[color(white)]
何について聞きたいんだ？
[end_choice][clear][end]"
msg_80_Choice1,[if_all(MBIT_KE_JEWDEVE)]開発依頼
msg_80_Choice2,売買
msg_80_Choice3,やめる
